Unnamed: 0,original_path,id,label,label_str,path,ratio,structural_delta
18,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/FZM80Z0XW7.jpg,FZM80Z0XW7,0,fake,train/fake/FZM80Z0XW7.jpg,1.2448758852361415,0.0986484015095174
19,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/20BY4HULXH.jpg,20BY4HULXH,0,fake,train/fake/20BY4HULXH.jpg,1.1336281013459126,1.1189632823890285
20,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/7OOHN3LVQG.jpg,7OOHN3LVQG,0,fake,train/fake/7OOHN3LVQG.jpg,1.5511679513349734,2.7105253366778013
21,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/A15164E5OC.jpg,A15164E5OC,0,fake,train/fake/A15164E5OC.jpg,1.2122249065800983,0.3981085636185643
22,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/4N047247LG.jpg,4N047247LG,0,fake,train/fake/4N047247LG.jpg,1.2258266313072743,0.27335963236382266
23,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/KJUPLLS7DB.jpg,KJUPLLS7DB,0,fake,train/fake/KJUPLLS7DB.jpg,1.2130097627683492,0.39091021395064735
24,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/5VKDGSD5S8.jpg,5VKDGSD5S8,0,fake,train/fake/5VKDGSD5S8.jpg,1.2616466139711366,0.05516521610279846
25,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/8H7MEWWL8T.jpg,8H7MEWWL8T,0,fake,train/fake/8H7MEWWL8T.jpg,1.2201622341001124,0.3253109482424601
26,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/8FS3SN5YNK.jpg,8FS3SN5YNK,0,fake,train/fake/8FS3SN5YNK.jpg,1.1819323604787257,0.6759382379378004
27,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/CYEXNJGMF5.jpg,CYEXNJGMF5,0,fake,train/fake/CYEXNJGMF5.jpg,1.1382642924377646,1.0764422127892492
28,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/YG7MTQPOAD.jpg,YG7MTQPOAD,0,fake,train/fake/YG7MTQPOAD.jpg,1.180504448376737,0.6890344086236323
29,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/XUZR5QV4YL.jpg,XUZR5QV4YL,0,fake,train/fake/XUZR5QV4YL.jpg,1.145329361237246,1.011644563986993
30,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/EQB6J09MIA.jpg,EQB6J09MIA,0,fake,train/fake/EQB6J09MIA.jpg,1.185367867185435,0.644429308108909
31,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/5YWNZJRVTB.jpg,5YWNZJRVTB,0,fake,train/fake/5YWNZJRVTB.jpg,1.2241368102700532,0.2888579145768082
32,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/5R45IB2XKG.jpg,5R45IB2XKG,0,fake,train/fake/5R45IB2XKG.jpg,1.0906541012528657,1.5131015766773743
33,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/BAVSQH97TO.jpg,BAVSQH97TO,0,fake,train/fake/BAVSQH97TO.jpg,1.162273297164401,0.8562423675333187
34,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/8DLDH9VG14.jpg,8DLDH9VG14,0,fake,train/fake/8DLDH9VG14.jpg,1.2731485097407773,0.16065545601327846
35,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/T18V27DUCG.jpg,T18V27DUCG,0,fake,train/fake/T18V27DUCG.jpg,1.217082676387799,0.35355527321257285
36,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/R21SRME1KI.jpg,R21SRME1KI,0,fake,train/fake/R21SRME1KI.jpg,1.1064121672147615,1.3685756487661447
37,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/F3XQPHHNRQ.jpg,F3XQPHHNRQ,0,fake,train/fake/F3XQPHHNRQ.jpg,1.3645297645808434,0.9987634244269448
38,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/7XT9P3EP08.jpg,7XT9P3EP08,0,fake,train/fake/7XT9P3EP08.jpg,1.2307733804374534,0.2279902634379681
39,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/PTSM3IL0ET.jpg,PTSM3IL0ET,0,fake,train/fake/PTSM3IL0ET.jpg,1.2732924439810154,0.1619755564417768
40,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/QDT4RHFIQH.jpg,QDT4RHFIQH,0,fake,train/fake/QDT4RHFIQH.jpg,1.2004439160774167,0.5061585355015723
41,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/1BMS8RMZXZ.jpg,1BMS8RMZXZ,0,fake,train/fake/1BMS8RMZXZ.jpg,1.2460218750560974,0.08813789580999498
42,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/I59FA9L7ZB.jpg,I59FA9L7ZB,0,fake,train/fake/I59FA9L7ZB.jpg,1.2005419973095002,0.5052589783406991
43,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/90TNEFU74Z.jpg,90TNEFU74Z,0,fake,train/fake/90TNEFU74Z.jpg,1.23069189058724,0.22873765187040213
44,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/BPLB6QEKZ4.jpg,BPLB6QEKZ4,0,fake,train/fake/BPLB6QEKZ4.jpg,1.3084343285702302,0.48428119287500365
45,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/PZXQM2E1NM.jpg,PZXQM2E1NM,0,fake,train/fake/PZXQM2E1NM.jpg,1.2880834955447258,0.29763246111505204
46,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/85JYPJG0CH.jpg,85JYPJG0CH,0,fake,train/fake/85JYPJG0CH.jpg,1.325311630748638,0.6390722544095069
47,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/AXCUBQACTU.jpg,AXCUBQACTU,0,fake,train/fake/AXCUBQACTU.jpg,1.5352842664735655,2.5648472884455207
48,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/S8GATLPET3.jpg,S8GATLPET3,0,fake,train/fake/S8GATLPET3.jpg,1.2127589360029198,0.3932106847765914
49,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/JHVN4RC8NL.jpg,JHVN4RC8NL,0,fake,train/fake/JHVN4RC8NL.jpg,1.0670833876630406,1.7292816117994925
50,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/MGJNSC0EEQ.jpg,MGJNSC0EEQ,0,fake,train/fake/MGJNSC0EEQ.jpg,1.2909766840901875,0.3241674915030508
51,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/02X326TGHN.jpg,02X326TGHN,0,fake,train/fake/02X326TGHN.jpg,1.3191581723730925,0.5826354883914373
52,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/99IIHPQHP2.jpg,99IIHPQHP2,0,fake,train/fake/99IIHPQHP2.jpg,1.1755671668401122,0.7343169450189706
53,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/2XUJJU9KQB.jpg,2XUJJU9KQB,0,fake,train/fake/2XUJJU9KQB.jpg,1.3719114051461085,1.0664645277718483
54,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/UXKE8G0MCK.jpg,UXKE8G0MCK,0,fake,train/fake/UXKE8G0MCK.jpg,1.1874934691545707,0.6249342382378917
55,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_05/2S7AKQK7EK.jpg,2S7AKQK7EK,0,fake,train/fake/2S7AKQK7EK.jpg,1.2585447428945948,0.026716242943133264
56,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/ZFOGYU3TW9.jpg,ZFOGYU3TW9,0,fake,train/fake/ZFOGYU3TW9.jpg,1.4245629020668495,1.549360491450746
57,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/0AQEIBRSIT.jpg,0AQEIBRSIT,0,fake,train/fake/0AQEIBRSIT.jpg,1.379302842908709,1.1342554866256227
58,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_15/KLQ7N1BIV0.jpg,KLQ7N1BIV0,0,fake,train/fake/KLQ7N1BIV0.jpg,1.4509998281108947,1.7918281443261175
59,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/HO8TXLITAJ.jpg,HO8TXLITAJ,0,fake,train/fake/HO8TXLITAJ.jpg,1.142460391805472,1.0379574675043852
60,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/NMWWWMUOL8.jpg,NMWWWMUOL8,0,fake,train/fake/NMWWWMUOL8.jpg,1.3472266686607421,0.8400671732729879
61,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/GNKK24Z0LR.jpg,GNKK24Z0LR,0,fake,train/fake/GNKK24Z0LR.jpg,1.1336093380379078,1.1191353710518532
62,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/JVUN1F5YN1.jpg,JVUN1F5YN1,0,fake,train/fake/JVUN1F5YN1.jpg,1.2355058883853152,0.18458581874495347
63,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/UO3GAR2EIY.jpg,UO3GAR2EIY,0,fake,train/fake/UO3GAR2EIY.jpg,1.3649438875511044,1.0025615749544938
64,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/FSKR8AOKDO.jpg,FSKR8AOKDO,0,fake,train/fake/FSKR8AOKDO.jpg,1.2823174100806454,0.2447485060582086
65,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/8P0O3GEYKS.jpg,8P0O3GEYKS,0,fake,train/fake/8P0O3GEYKS.jpg,1.2690551256140414,0.12311276894469197
66,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/I6GLFYNAH8.jpg,I6GLFYNAH8,0,fake,train/fake/I6GLFYNAH8.jpg,1.1941558365849927,0.5638299861491124
67,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/A37QXTF6YY.jpg,A37QXTF6YY,0,fake,train/fake/A37QXTF6YY.jpg,1.2470584808725957,0.07863061123142634
68,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/4YI8QHS2E1.jpg,4YI8QHS2E1,0,fake,train/fake/4YI8QHS2E1.jpg,1.1682782077928664,0.8011680149635598
69,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/LHEGKJABQ5.jpg,LHEGKJABQ5,0,fake,train/fake/LHEGKJABQ5.jpg,1.23064599703635,0.22915856697784995
70,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/SI9M4XE4T3.jpg,SI9M4XE4T3,0,fake,train/fake/SI9M4XE4T3.jpg,1.4962211641181684,2.206577997743435
71,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/6MDKKH3ZRF.jpg,6MDKKH3ZRF,0,fake,train/fake/6MDKKH3ZRF.jpg,1.2652072202597073,0.08782150330368832
72,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/FDJ0Q28X75.jpg,FDJ0Q28X75,0,fake,train/fake/FDJ0Q28X75.jpg,1.2084863303980367,0.43239711102570266
73,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/YBYAWA8UTA.jpg,YBYAWA8UTA,0,fake,train/fake/YBYAWA8UTA.jpg,1.1819323604787257,0.6759382379378004
74,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/JH82NN7PEN.jpg,JH82NN7PEN,0,fake,train/fake/JH82NN7PEN.jpg,1.1726749748749048,0.7608428352189323
75,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/GSPQQJOYYT.jpg,GSPQQJOYYT,0,fake,train/fake/GSPQQJOYYT.jpg,1.2010481883073558,0.5006164210724214
76,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/FKZ008PU8Z.jpg,FKZ008PU8Z,0,fake,train/fake/FKZ008PU8Z.jpg,1.2745265376609587,0.1732941113110403
77,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/6DLBLC38UP.jpg,6DLBLC38UP,0,fake,train/fake/6DLBLC38UP.jpg,1.3126914608179443,0.5233257044178193
78,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/X4JILU5DZA.jpg,X4JILU5DZA,0,fake,train/fake/X4JILU5DZA.jpg,1.2647100797361015,0.08326195293436348
79,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/G5U0AN6076.jpg,G5U0AN6076,0,fake,train/fake/G5U0AN6076.jpg,1.2891156199500216,0.30709864419588806
80,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/503APBPUZF.jpg,503APBPUZF,0,fake,train/fake/503APBPUZF.jpg,1.3432964289254672,0.8040207735417192
81,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/96J9ZHVXDS.jpg,96J9ZHVXDS,0,fake,train/fake/96J9ZHVXDS.jpg,1.3161227647259777,0.554796088058369
82,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/8ESE4CW66Y.jpg,8ESE4CW66Y,0,fake,train/fake/8ESE4CW66Y.jpg,1.1954464275348646,0.5519932636074563
83,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_02/5BF29ENAZH.jpg,5BF29ENAZH,0,fake,train/fake/5BF29ENAZH.jpg,1.4435937788071105,1.7239031749565292
84,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_14/1GT0J2X7H3.jpg,1GT0J2X7H3,0,fake,train/fake/1GT0J2X7H3.jpg,1.3900335651693092,1.2326728682777257
85,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/54TR3WCK15.jpg,54TR3WCK15,0,fake,train/fake/54TR3WCK15.jpg,1.191678153973061,0.586554182089454
86,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/5X6F6YM9WM.jpg,5X6F6YM9WM,0,fake,train/fake/5X6F6YM9WM.jpg,1.231789350899573,0.218672237093664
87,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/NQ944F65HR.jpg,NQ944F65HR,0,fake,train/fake/NQ944F65HR.jpg,1.1883717871399333,0.6168786987990668
88,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/3C12H11SXH.jpg,3C12H11SXH,0,fake,train/fake/3C12H11SXH.jpg,1.134876418136219,1.1075142795175816
89,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/6KG6WVBVQU.jpg,6KG6WVBVQU,0,fake,train/fake/6KG6WVBVQU.jpg,1.3064223888757145,0.4658285825131455
90,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/3NLHR3G01D.jpg,3NLHR3G01D,0,fake,train/fake/3NLHR3G01D.jpg,1.1483110307476447,0.9842980257914415
91,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/ON08LFZU3W.jpg,ON08LFZU3W,0,fake,train/fake/ON08LFZU3W.jpg,1.2572078143654706,0.014454532864631197
92,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/9QGLLFKZXP.jpg,9QGLLFKZXP,0,fake,train/fake/9QGLLFKZXP.jpg,1.0902657579146815,1.5166632879581194
93,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/QPAEMRUV9H.jpg,QPAEMRUV9H,0,fake,train/fake/QPAEMRUV9H.jpg,1.265672052141037,0.0920847332669549
94,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/96CI6YVCQE.jpg,96CI6YVCQE,0,fake,train/fake/96CI6YVCQE.jpg,1.182183687385061,0.6736331800433223
95,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/3TN86UK89I.jpg,3TN86UK89I,0,fake,train/fake/3TN86UK89I.jpg,1.2372168283068707,0.16889384357737167
96,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_13/2YFPJ0DZ08.jpg,2YFPJ0DZ08,0,fake,train/fake/2YFPJ0DZ08.jpg,1.2836703270613115,0.25715685505804364
97,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/23JJZZBK4G.jpg,23JJZZBK4G,0,fake,train/fake/23JJZZBK4G.jpg,1.2464352048052294,0.08434702035160653
98,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/PQ6ZO2HTEI.jpg,PQ6ZO2HTEI,0,fake,train/fake/PQ6ZO2HTEI.jpg,1.3608202267558536,0.964741203833704
99,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/EP8F6RA5K5.jpg,EP8F6RA5K5,0,fake,train/fake/EP8F6RA5K5.jpg,1.2153794580693513,0.36917642929253214
100,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_07/NA4S63AAKZ.jpg,NA4S63AAKZ,0,fake,train/fake/NA4S63AAKZ.jpg,1.2243757314742354,0.28666663622985866
101,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_06/0Y30APQM2C.jpg,0Y30APQM2C,0,fake,train/fake/0Y30APQM2C.jpg,1.246457481472133,0.08414270873349337
102,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_10/LMFLGTE577.jpg,LMFLGTE577,0,fake,train/fake/LMFLGTE577.jpg,1.2047741468805881,0.4664435967259992
103,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_00/WX49MHLU7I.jpg,WX49MHLU7I,0,fake,train/fake/WX49MHLU7I.jpg,1.3511801378702277,0.8763266233445268
104,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_11/MQT5PYORSD.jpg,MQT5PYORSD,0,fake,train/fake/MQT5PYORSD.jpg,1.2250985723819314,0.28003706295801306
105,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_09/BMUH6FXTTM.jpg,BMUH6FXTTM,0,fake,train/fake/BMUH6FXTTM.jpg,1.305555528356482,0.457878125825463
106,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/IBPWXCSZ48.jpg,IBPWXCSZ48,0,fake,train/fake/IBPWXCSZ48.jpg,1.118600744618083,1.2567874722606984
107,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_03/AU5AI2HM0M.jpg,AU5AI2HM0M,0,fake,train/fake/AU5AI2HM0M.jpg,1.3221712069065368,0.6102696925398137
108,/kaggle/input/1-million-fake-faces/1m_faces_08_09_10_11/1m_faces_08_09_10_11/1m_faces_08/7JRAOZUBN6.jpg,7JRAOZUBN6,0,fake,train/fake/7JRAOZUBN6.jpg,1.208253032174976,0.43453681790657295
109,/kaggle/input/1-million-fake-faces/1m_faces_04_05_06_07/1m_faces_04_05_06_07/1m_faces_04/O2YAP9WV4F.jpg,O2YAP9WV4F,0,fake,train/fake/O2YAP9WV4F.jpg,1.2435084848586715,0.1111895857422705
110,/kaggle/input/1-million-fake-faces/1m_faces_00_01_02_03/1m_faces_00_01_02_03/1m_faces_01/8VXJTTDCJZ.jpg,8VXJTTDCJZ,0,fake,train/fake/8VXJTTDCJZ.jpg,1.4469894957737832,1.7550471710991395
111,/kaggle/input/1-million-fake-faces/1m_faces_12_13_14_15/1m_faces_12_13_14_15/1m_faces_12/AMAKAG8X9P.jpg,AMAKAG8X9P,0,fake,train/fake/AMAKAG8X9P.jpg,1.2105131049013054,0.41380844243781645
